active,rating,units,room_type,month_date,revenue,nn,free,revenue_usd,occupancy_rate,revpar_usd
true,4.6,1,private_room,2024-03-01,782.0,15,16,1017.0,0.48,492.0
true,4.8,1,entire_home,2026-01-01,6935.0,15,16,9016.0,0.48,4362.0
true,4.0,1,entire_home,2025-10-01,3475.0,15,16,4518.0,0.48,2186.0
true,4.7,1,private_room,2023-10-01,525.0,15,16,683.0,0.48,330.0
true,4.5,1,private_room,2021-03-01,613.0,15,16,797.0,0.48,386.0
true,4.7,1,private_room,2022-10-01,684.0,15,16,889.0,0.48,430.0
true,4.7,1,entire_home,2024-01-01,2715.0,15,16,3530.0,0.48,1708.0
true,5.0,1,private_room,2025-08-01,930.0,15,16,1209.0,0.48,585.0
true,4.5,1,entire_home,2021-10-01,3136.0,15,16,4077.0,0.48,1973.0
true,4.8,1,entire_home,2025-08-01,9170.0,15,16,11921.0,0.48,5768.0
true,5.0,1,private_room,2023-12-01,1952.0,15,16,2538.0,0.48,1228.0
true,4.3,1,entire_home,2023-05-01,3748.0,15,16,4872.0,0.48,2358.0
true,4.3,1,entire_home,2023-07-01,3746.0,15,16,4870.0,0.48,2356.0
true,4.3,1,entire_home,2024-12-01,5982.0,15,16,7777.0,0.48,3763.0
true,4.4,1,private_room,2022-12-01,643.0,15,16,836.0,0.48,404.0
true,4.2,1,entire_home,2025-07-01,3072.0,15,16,3994.0,0.48,1932.0
true,4.8,1,entire_home,2025-12-01,3387.0,15,16,4403.0,0.48,2131.0
true,5.0,1,private_room,2023-05-01,1981.0,15,16,2575.0,0.48,1246.0
true,5.0,1,private_room,2023-12-01,2634.0,15,16,3424.0,0.48,1657.0
true,4.9,1,private_room,2024-12-01,1011.0,15,16,1314.0,0.48,636.0
true,4.8,1,entire_home,2025-03-01,2150.0,15,16,2795.0,0.48,1352.0
true,4.8,1,entire_home,2025-08-01,2334.0,15,16,3034.0,0.48,1468.0
true,4.8,1,private_room,2026-01-01,1355.0,15,16,1762.0,0.48,852.0
true,4.6,1,entire_home,2022-07-01,2109.0,15,16,2742.0,0.48,1327.0
true,4.8,1,private_room,2025-05-01,708.0,15,16,920.0,0.48,445.0
true,4.4,1,entire_home,2025-12-01,1234.0,15,16,1604.0,0.48,776.0
true,4.9,1,entire_home,2023-10-01,2025.0,15,16,2633.0,0.48,1274.0
true,4.5,2,entire_home,2024-10-01,6272.0,30,32,4077.0,0.48,3945.0
true,5.0,1,entire_home,2022-07-01,5376.0,15,16,6989.0,0.48,3382.0
true,4.2,1,entire_home,2024-05-01,6549.0,15,16,8514.0,0.48,4120.0
true,4.8,1,private_room,2022-12-01,863.0,15,16,1122.0,0.48,543.0
true,4.8,1,private_room,2024-03-01,966.0,15,16,1256.0,0.48,608.0
true,4.2,1,entire_home,2024-08-01,7329.0,15,16,9528.0,0.48,4610.0
true,4.3,1,private_room,2022-05-01,1406.0,15,16,1828.0,0.48,884.0
true,4.8,1,private_room,2024-07-01,981.0,15,16,1275.0,0.48,617.0
true,4.9,1,entire_home,2025-05-01,2219.0,15,16,2885.0,0.48,1396.0
true,5.0,1,private_room,2023-07-01,1128.0,15,16,1466.0,0.48,710.0
true,5.0,1,private_room,2024-03-01,917.0,15,16,1192.0,0.48,577.0
true,4.8,1,entire_home,2022-08-01,2222.0,15,16,2889.0,0.48,1398.0
true,4.8,1,entire_home,2023-10-01,2319.0,15,16,3015.0,0.48,1459.0
true,4.8,1,entire_home,2024-12-01,2510.0,15,16,3263.0,0.48,1579.0
true,4.9,1,private_room,2024-12-01,1005.0,15,16,1307.0,0.48,632.0
true,4.9,1,private_room,2025-03-01,1134.0,15,16,1474.0,0.48,713.0
true,4.8,1,private_room,2024-10-01,2487.0,15,16,3233.0,0.48,1564.0
true,5.0,1,private_room,2023-07-01,1259.0,15,16,1637.0,0.48,792.0
true,5.0,1,private_room,2023-12-01,1174.0,15,16,1526.0,0.48,738.0
true,5.0,1,private_room,2025-07-01,1446.0,15,16,1880.0,0.48,910.0
true,4.7,1,private_room,2021-08-01,929.0,15,16,1208.0,0.48,584.0
true,4.8,1,entire_home,2025-12-01,2289.0,15,16,2976.0,0.48,1440.0
true,4.8,1,entire_home,2025-07-01,2890.0,15,16,3757.0,0.48,1818.0
true,4.8,1,entire_home,2022-05-01,1142.0,15,16,1485.0,0.48,718.0
true,4.9,1,private_room,2024-10-01,2005.0,15,16,2607.0,0.48,1261.0
true,4.5,1,private_room,2024-12-01,1754.0,15,16,2280.0,0.48,1103.0
true,4.6,1,entire_home,2024-10-01,2290.0,15,16,2977.0,0.48,1440.0
true,5.0,1,entire_home,2025-03-01,2235.0,15,16,2906.0,0.48,1406.0
true,5.0,1,private_room,2023-12-01,2373.0,15,16,3085.0,0.48,1493.0
true,4.3,1,private_room,2024-08-01,1716.0,15,16,2231.0,0.48,1079.0
true,4.9,1,entire_home,2025-05-01,5713.0,15,16,7427.0,0.48,3594.0
true,4.9,1,entire_home,2024-08-01,2452.0,15,16,3188.0,0.48,1542.0
true,4.5,1,entire_home,2025-05-01,2796.0,15,16,3635.0,0.48,1759.0
true,5.0,1,private_room,2022-12-01,1340.0,15,16,1742.0,0.48,843.0
true,5.0,1,private_room,2024-10-01,1623.0,15,16,2110.0,0.48,1021.0
true,4.8,1,entire_home,2021-12-01,2882.0,15,16,3747.0,0.48,1813.0
true,4.8,1,entire_home,2024-12-01,3160.0,15,16,4108.0,0.48,1988.0
true,4.8,1,entire_home,2025-01-01,1950.0,15,16,2535.0,0.48,1227.0
true,4.6,1,private_room,2024-12-01,1018.0,15,16,1323.0,0.48,640.0
true,4.8,1,private_room,2024-07-01,2651.0,15,16,3446.0,0.48,1668.0
true,4.1,1,private_room,2025-12-01,1208.0,15,16,1570.0,0.48,760.0
true,4.6,1,private_room,2025-05-01,864.0,15,16,1123.0,0.48,543.0
true,4.7,1,entire_home,2023-08-01,10240.0,15,16,13312.0,0.48,6441.0
true,4.7,1,entire_home,2023-10-01,16511.0,15,16,21464.0,0.48,10386.0
true,4.5,1,private_room,2022-10-01,520.0,15,16,676.0,0.48,327.0
true,4.7,1,private_room,2024-08-01,671.0,15,16,872.0,0.48,422.0
true,4.5,1,private_room,2021-10-01,693.0,15,16,901.0,0.48,436.0
true,5.0,1,private_room,2023-08-01,927.0,15,16,1205.0,0.48,583.0
true,5.0,1,private_room,2023-08-01,895.0,15,16,1164.0,0.48,563.0
true,4.5,1,entire_home,2025-03-01,1669.0,15,16,2170.0,0.48,1050.0
true,4.8,1,entire_home,2024-07-01,2259.0,15,16,2937.0,0.48,1421.0
true,4.1,1,private_room,2023-08-01,651.0,15,16,846.0,0.48,410.0
true,4.8,1,entire_home,2021-12-01,3628.0,15,16,4716.0,0.48,2282.0
true,5.0,1,private_room,2022-08-01,1062.0,15,16,1381.0,0.48,668.0
true,4.8,1,entire_home,2024-01-01,1692.0,15,16,2200.0,0.48,1064.0
true,4.3,1,private_room,2025-03-01,963.0,15,16,1252.0,0.48,606.0
true,4.7,1,entire_home,2022-07-01,2815.0,15,16,3660.0,0.48,1771.0
true,4.8,1,entire_home,2022-05-01,3523.0,15,16,4580.0,0.48,2216.0
true,4.9,1,private_room,2025-02-01,1462.0,14,14,1901.0,0.5,950.0
true,5.0,1,entire_home,2025-02-01,5426.0,14,14,7054.0,0.5,3527.0
true,4.9,1,private_room,2021-09-01,1002.0,15,15,1303.0,0.5,651.0
true,4.3,1,entire_home,2025-11-01,8545.0,15,15,11109.0,0.5,5554.0
true,4.9,1,entire_home,2025-11-01,4965.0,15,15,6455.0,0.5,3227.0
true,4.7,1,entire_home,2024-04-01,11874.0,15,15,15436.0,0.5,7718.0
true,4.9,1,entire_home,2021-11-01,2402.0,15,15,3123.0,0.5,1561.0
true,4.6,1,private_room,2026-02-01,618.0,14,14,803.0,0.5,402.0
true,4.5,1,private_room,2024-04-01,3939.0,15,15,5121.0,0.5,2560.0
true,4.8,1,private_room,2025-02-01,1184.0,14,14,1539.0,0.5,770.0
true,4.7,1,entire_home,2025-02-01,2997.0,14,14,3896.0,0.5,1948.0
true,4.5,1,entire_home,2026-02-01,1155.0,14,14,1502.0,0.5,751.0
true,4.3,1,private_room,2024-09-01,2263.0,15,15,2942.0,0.5,1471.0
true,4.3,1,private_room,2025-02-01,2038.0,14,14,2649.0,0.5,1325.0
true,4.6,1,private_room,2022-06-01,2764.0,15,15,3593.0,0.5,1797.0
true,4.9,1,entire_home,2022-09-01,1374.0,15,15,1786.0,0.5,893.0
true,4.7,1,entire_home,2021-06-01,3166.0,15,15,4116.0,0.5,2058.0
true,4.6,1,entire_home,2025-11-01,2964.0,15,15,3853.0,0.5,1927.0
true,4.9,1,entire_home,2025-09-01,5188.0,15,15,6744.0,0.5,3372.0
true,5.0,1,private_room,2021-09-01,2029.0,15,15,2638.0,0.5,1319.0
true,4.9,1,entire_home,2023-06-01,7066.0,15,15,9186.0,0.5,4593.0
true,4.9,1,private_room,2024-09-01,1382.0,15,15,1797.0,0.5,898.0
true,4.9,1,private_room,2024-09-01,1139.0,15,15,1481.0,0.5,740.0
true,4.9,1,entire_home,2024-11-01,2290.0,15,15,2977.0,0.5,1489.0
true,4.9,1,entire_home,2022-04-01,2211.0,15,15,2874.0,0.5,1437.0
true,4.3,1,entire_home,2024-09-01,3537.0,15,15,4598.0,0.5,2299.0
true,4.9,1,entire_home,2025-09-01,3868.0,15,15,5028.0,0.5,2514.0
true,4.8,1,entire_home,2025-09-01,1782.0,15,15,2317.0,0.5,1158.0
true,5.0,1,entire_home,2025-11-01,26389.0,15,15,34306.0,0.5,17153.0
true,5.0,1,entire_home,2022-02-01,10320.0,14,14,13416.0,0.5,6708.0
true,4.4,1,entire_home,2023-11-01,1775.0,15,15,2308.0,0.5,1154.0
true,4.7,1,entire_home,2025-06-01,15760.0,15,15,20488.0,0.5,10244.0
true,5.0,1,private_room,2022-06-01,847.0,15,15,1101.0,0.5,551.0
true,4.7,1,entire_home,2022-06-01,1516.0,15,15,1971.0,0.5,985.0
true,4.9,1,private_room,2025-11-01,1931.0,15,15,2510.0,0.5,1255.0
true,4.1,1,private_room,2021-09-01,3620.0,15,15,4706.0,0.5,2353.0
true,4.8,1,entire_home,2025-02-01,3292.0,14,14,4280.0,0.5,2140.0
true,5.0,1,entire_home,2025-04-01,2713.0,15,15,3527.0,0.5,1763.0
true,4.6,1,entire_home,2025-02-01,2054.0,14,14,2670.0,0.5,1335.0
true,5.0,1,entire_home,2021-04-01,1745.0,15,15,2269.0,0.5,1134.0
true,5.0,1,private_room,2022-02-01,1475.0,14,14,1918.0,0.5,959.0
true,5.0,1,private_room,2025-09-01,2426.0,15,15,3154.0,0.5,1577.0
true,4.8,1,entire_home,2024-09-01,3409.0,15,15,4432.0,0.5,2216.0
true,4.7,1,entire_home,2023-09-01,3699.0,15,15,4809.0,0.5,2404.0
true,4.8,1,entire_home,2024-06-01,11564.0,15,15,15033.0,0.5,7517.0
true,3.6,1,entire_home,2022-09-01,1330.0,15,15,1729.0,0.5,865.0
true,4.5,1,entire_home,2024-09-01,8661.0,15,15,11259.0,0.5,5630.0
true,4.5,1,entire_home,2024-11-01,8705.0,15,15,11317.0,0.5,5658.0
true,4.5,1,entire_home,2024-04-01,3883.0,15,15,5048.0,0.5,2524.0
true,4.8,1,entire_home,2024-11-01,2844.0,15,15,3697.0,0.5,1849.0
true,4.9,1,entire_home,2021-09-01,3028.0,15,15,3936.0,0.5,1968.0
true,5.0,1,entire_home,2025-09-01,2080.0,15,15,2704.0,0.5,1352.0
true,5.0,1,entire_home,2026-02-01,1926.0,14,14,2504.0,0.5,1252.0
true,4.1,1,private_room,2025-04-01,1921.0,15,15,2497.0,0.5,1249.0
true,3.6,1,private_room,2025-09-01,1752.0,15,15,2278.0,0.5,1139.0
true,5.0,1,private_room,2023-09-01,1469.0,15,15,1910.0,0.5,955.0
true,4.6,1,private_room,2021-11-01,835.0,15,15,1086.0,0.5,543.0
true,4.8,1,entire_home,2023-09-01,8761.0,15,15,11389.0,0.5,5695.0
true,4.8,1,entire_home,2025-06-01,14737.0,15,15,19158.0,0.5,9579.0
true,4.9,1,private_room,2024-11-01,562.0,15,15,731.0,0.5,365.0
true,5.0,1,entire_home,2025-11-01,14563.0,15,15,18932.0,0.5,9466.0
true,4.4,1,entire_home,2025-02-01,1748.0,14,14,2272.0,0.5,1136.0
true,4.7,1,entire_home,2021-09-01,2187.0,15,15,2843.0,0.5,1422.0
true,4.7,1,entire_home,2024-11-01,2880.0,15,15,3744.0,0.5,1872.0
true,5.0,1,private_room,2022-02-01,669.0,14,14,870.0,0.5,435.0
true,4.5,1,private_room,2025-09-01,1089.0,15,15,1416.0,0.5,708.0
true,4.9,1,entire_home,2024-09-01,2430.0,15,15,3159.0,0.5,1580.0
true,4.7,1,entire_home,2025-04-01,2452.0,15,15,3188.0,0.5,1594.0
true,4.7,1,entire_home,2025-06-01,2385.0,15,15,3101.0,0.5,1550.0
true,5.0,1,private_room,2023-11-01,2059.0,15,15,2677.0,0.5,1338.0
true,5.0,1,private_room,2025-02-01,2006.0,14,14,2608.0,0.5,1304.0
true,4.1,1,entire_home,2023-09-01,7460.0,15,15,9698.0,0.5,4849.0
true,4.3,1,entire_home,2025-02-01,4666.0,14,14,6066.0,0.5,3033.0
true,4.9,1,private_room,2025-04-01,1000.0,15,15,1300.0,0.5,650.0
true,4.5,1,entire_home,2021-04-01,1778.0,15,15,2311.0,0.5,1156.0
true,4.9,1,entire_home,2023-11-01,3584.0,15,15,4659.0,0.5,2330.0
true,5.0,1,private_room,2025-09-01,1362.0,15,15,1771.0,0.5,885.0
true,4.8,1,entire_home,2021-04-01,2287.0,15,15,2973.0,0.5,1487.0
true,5.0,1,private_room,2022-06-01,890.0,15,15,1157.0,0.5,579.0
true,4.3,1,private_room,2025-02-01,729.0,14,14,948.0,0.5,474.0
true,5.0,1,entire_home,2025-09-01,1694.0,15,15,2202.0,0.5,1101.0
true,5.0,1,private_room,2023-04-01,1225.0,15,15,1593.0,0.5,796.0
true,5.0,1,private_room,2023-09-01,1209.0,15,15,1572.0,0.5,786.0
true,4.8,1,entire_home,2021-04-01,3646.0,15,15,4740.0,0.5,2370.0
true,4.8,1,entire_home,2025-06-01,2629.0,15,15,3418.0,0.5,1709.0
true,4.8,1,entire_home,2025-09-01,5045.0,15,15,6559.0,0.5,3279.0
true,4.9,1,entire_home,2026-02-01,4384.0,14,14,5699.0,0.5,2850.0
true,4.8,1,entire_home,2025-02-01,4279.0,14,14,5563.0,0.5,2781.0
true,4.5,1,entire_home,2025-04-01,2565.0,15,15,3335.0,0.5,1667.0
true,5.0,1,private_room,2025-09-01,1756.0,15,15,2283.0,0.5,1141.0
true,5.0,1,private_room,2025-11-01,1907.0,15,15,2479.0,0.5,1240.0
true,4.8,1,entire_home,2024-04-01,2024.0,15,15,2631.0,0.5,1316.0
true,4.2,1,private_room,2024-04-01,1169.0,15,15,1520.0,0.5,760.0
true,4.1,1,private_room,2025-02-01,999.0,14,14,1299.0,0.5,649.0
true,4.3,1,private_room,2025-06-01,1729.0,15,15,2248.0,0.5,1124.0
true,4.5,1,private_room,2023-04-01,745.0,15,15,969.0,0.5,484.0
true,4.7,1,private_room,2025-02-01,623.0,14,14,810.0,0.5,405.0
true,4.7,1,private_room,2025-11-01,693.0,15,15,901.0,0.5,450.0
true,5.0,1,private_room,2024-06-01,543.0,15,15,706.0,0.5,353.0
true,4.8,1,private_room,2025-06-01,1094.0,15,15,1422.0,0.5,711.0
true,4.9,1,entire_home,2021-11-01,2559.0,15,15,3327.0,0.5,1663.0
true,4.8,1,entire_home,2025-02-01,1899.0,14,14,2469.0,0.5,1234.0
true,4.8,1,entire_home,2025-04-01,2046.0,15,15,2660.0,0.5,1330.0
true,5.0,1,entire_home,2025-04-01,8620.0,15,15,11206.0,0.5,5603.0
true,5.0,1,private_room,2021-11-01,1008.0,15,15,1310.0,0.5,655.0
true,4.5,1,entire_home,2025-11-01,4106.0,15,15,5338.0,0.5,2669.0
true,4.8,1,entire_home,2024-09-01,3190.0,15,15,4147.0,0.5,2074.0
true,4.9,1,entire_home,2024-11-01,4235.0,15,15,5506.0,0.5,2753.0
true,4.8,1,private_room,2022-04-01,578.0,15,15,751.0,0.5,376.0
true,4.5,1,entire_home,2021-04-01,1672.0,15,15,2174.0,0.5,1087.0
true,4.7,1,entire_home,2024-04-01,3579.0,15,15,4653.0,0.5,2326.0
true,4.9,1,private_room,2024-04-01,1971.0,15,15,2562.0,0.5,1281.0
true,4.8,1,entire_home,2025-02-01,2394.0,14,14,3112.0,0.5,1556.0
true,4.8,1,entire_home,2025-11-01,3750.0,15,15,4875.0,0.5,2438.0
true,4.7,1,entire_home,2023-02-01,1995.0,14,14,2594.0,0.5,1297.0
true,4.6,1,entire_home,2021-10-01,3950.0,16,15,5135.0,0.52,2650.0
true,4.7,1,private_room,2024-02-01,1000.0,15,14,1300.0,0.52,672.0
true,4.1,1,entire_home,2025-12-01,3643.0,16,15,4736.0,0.52,2444.0
true,4.8,1,entire_home,2024-08-01,10477.0,16,15,13620.0,0.52,7030.0
true,4.5,1,entire_home,2023-07-01,2278.0,16,15,2961.0,0.52,1528.0
true,5.0,1,private_room,2023-07-01,1371.0,16,15,1782.0,0.52,920.0
true,5.0,1,private_room,2024-08-01,1598.0,16,15,2077.0,0.52,1072.0
true,4.9,1,entire_home,2025-10-01,5739.0,16,15,7461.0,0.52,3851.0
true,4.8,1,private_room,2021-08-01,803.0,16,15,1044.0,0.52,539.0
true,5.0,1,entire_home,2023-08-01,1154.0,16,15,1500.0,0.52,774.0
true,4.3,1,private_room,2025-05-01,649.0,16,15,844.0,0.52,435.0
true,4.7,1,entire_home,2022-03-01,9318.0,16,15,12113.0,0.52,6252.0
true,4.9,1,entire_home,2023-05-01,3836.0,16,15,4987.0,0.52,2574.0
true,5.0,1,entire_home,2025-05-01,2267.0,16,15,2947.0,0.52,1521.0
true,4.9,1,entire_home,2023-01-01,2625.0,16,15,3413.0,0.52,1761.0
true,4.9,1,entire_home,2025-12-01,3213.0,16,15,4177.0,0.52,2156.0
true,5.0,1,entire_home,2023-10-01,2965.0,16,15,3855.0,0.52,1989.0
true,5.0,1,entire_home,2024-10-01,2885.0,16,15,3751.0,0.52,1936.0
true,5.0,1,private_room,2024-07-01,1877.0,16,15,2440.0,0.52,1259.0
true,4.8,1,entire_home,2024-03-01,2484.0,16,15,3229.0,0.52,1667.0
true,5.0,1,entire_home,2025-05-01,3868.0,16,15,5028.0,0.52,2595.0
true,4.5,1,private_room,2022-03-01,1217.0,16,15,1582.0,0.52,817.0
true,4.5,1,private_room,2023-12-01,3370.0,16,15,4381.0,0.52,2261.0
true,4.5,1,private_room,2024-05-01,2738.0,16,15,3559.0,0.52,1837.0
true,4.5,1,private_room,2024-10-01,2133.0,16,15,2773.0,0.52,1431.0
true,4.5,1,private_room,2025-05-01,2235.0,16,15,2906.0,0.52,1500.0
true,4.7,1,private_room,2024-07-01,1264.0,16,15,1643.0,0.52,848.0
true,4.8,1,private_room,2025-07-01,1372.0,16,15,1784.0,0.52,921.0
true,4.6,1,private_room,2025-12-01,1028.0,16,15,1336.0,0.52,690.0
true,4.7,1,private_room,2024-08-01,577.0,16,15,750.0,0.52,387.0
true,4.6,1,private_room,2023-07-01,3077.0,16,15,4000.0,0.52,2065.0
true,4.9,1,entire_home,2022-03-01,4422.0,16,15,5749.0,0.52,2967.0
true,4.9,1,entire_home,2025-08-01,6414.0,16,15,8338.0,0.52,4304.0
true,4.5,1,private_room,2022-08-01,453.0,16,15,589.0,0.52,304.0
true,4.6,1,entire_home,2025-03-01,2903.0,16,15,3774.0,0.52,1948.0
true,4.9,1,entire_home,2024-05-01,5617.0,16,15,7302.0,0.52,3769.0
true,5.0,1,private_room,2023-08-01,3453.0,16,15,4489.0,0.52,2317.0
true,4.4,1,entire_home,2024-08-01,2080.0,16,15,2704.0,0.52,1396.0
true,4.8,1,private_room,2023-03-01,896.0,16,15,1165.0,0.52,601.0
true,4.8,1,entire_home,2023-05-01,2624.0,16,15,3411.0,0.52,1761.0
true,4.8,1,entire_home,2025-08-01,3686.0,16,15,4792.0,0.52,2473.0
true,4.4,1,private_room,2021-07-01,542.0,16,15,705.0,0.52,364.0
true,4.5,1,entire_home,2024-10-01,3963.0,16,15,5152.0,0.52,2659.0
true,4.5,1,entire_home,2025-01-01,3890.0,16,15,5057.0,0.52,2610.0
true,4.9,1,private_room,2024-10-01,1484.0,16,15,1929.0,0.52,996.0
true,4.9,1,private_room,2025-08-01,1400.0,16,15,1820.0,0.52,939.0
true,4.1,1,entire_home,2022-08-01,2135.0,16,15,2776.0,0.52,1433.0
true,4.8,1,entire_home,2025-08-01,2422.0,16,15,3149.0,0.52,1625.0
true,4.8,1,entire_home,2025-10-01,2176.0,16,15,2829.0,0.52,1460.0
true,4.8,1,private_room,2023-07-01,1008.0,16,15,1310.0,0.52,676.0
true,4.4,1,private_room,2022-08-01,527.0,16,15,685.0,0.52,354.0
true,4.3,1,private_room,2022-07-01,956.0,16,15,1243.0,0.52,641.0
true,4.3,1,private_room,2023-07-01,1846.0,16,15,2400.0,0.52,1239.0
true,4.9,1,entire_home,2023-01-01,4570.0,16,15,5941.0,0.52,3066.0
true,4.5,1,private_room,2024-08-01,933.0,16,15,1213.0,0.52,626.0
true,4.2,1,private_room,2021-08-01,2752.0,16,15,3578.0,0.52,1847.0
true,4.3,1,entire_home,2024-07-01,3861.0,16,15,5019.0,0.52,2591.0
true,4.9,1,entire_home,2025-07-01,4139.0,16,15,5381.0,0.52,2777.0
true,4.8,1,entire_home,2025-01-01,997.0,16,15,1296.0,0.52,669.0
true,4.8,1,private_room,2025-08-01,1502.0,16,15,1953.0,0.52,1008.0
true,4.7,1,entire_home,2023-08-01,7601.0,16,15,9881.0,0.52,5100.0
true,4.7,1,entire_home,2024-08-01,7902.0,16,15,10273.0,0.52,5302.0
true,4.4,1,entire_home,2024-07-01,9660.0,16,15,12558.0,0.52,6482.0
true,4.2,1,entire_home,2025-07-01,5348.0,16,15,6952.0,0.52,3588.0
true,5.0,1,entire_home,2021-05-01,8394.0,16,15,10912.0,0.52,5632.0
true,5.0,1,entire_home,2025-03-01,3981.0,16,15,5175.0,0.52,2671.0
true,4.7,1,entire_home,2024-10-01,15475.0,16,15,20118.0,0.52,10383.0
true,4.7,1,entire_home,2025-10-01,10516.0,16,15,13671.0,0.52,7056.0
true,4.9,1,entire_home,2024-07-01,3439.0,16,15,4471.0,0.52,2307.0
true,4.9,1,private_room,2023-01-01,1437.0,16,15,1868.0,0.52,964.0
true,4.9,1,entire_home,2025-05-01,2883.0,16,15,3748.0,0.52,1934.0
true,4.7,1,entire_home,2024-05-01,2562.0,16,15,3331.0,0.52,1719.0
true,4.9,1,private_room,2024-07-01,1903.0,16,15,2474.0,0.52,1277.0
true,5.0,1,private_room,2022-07-01,2489.0,16,15,3236.0,0.52,1670.0
true,3.8,1,entire_home,2026-01-01,5384.0,16,15,6999.0,0.52,3612.0
true,4.6,1,entire_home,2026-01-01,2310.0,16,15,3003.0,0.52,1550.0
true,4.6,1,entire_home,2021-10-01,7591.0,16,15,9868.0,0.52,5093.0
true,4.7,1,entire_home,2024-10-01,2626.0,16,15,3414.0,0.52,1762.0
true,4.9,1,entire_home,2023-05-01,2751.0,16,15,3576.0,0.52,1846.0
true,4.9,1,entire_home,2025-07-01,3075.0,16,15,3998.0,0.52,2063.0
true,5.0,1,private_room,2023-01-01,1520.0,16,15,1976.0,0.52,1020.0
true,4.7,1,entire_home,2023-12-01,3787.0,16,15,4923.0,0.52,2541.0
true,4.7,1,entire_home,2025-03-01,3448.0,16,15,4482.0,0.52,2313.0
true,4.7,1,entire_home,2025-01-01,3083.0,16,15,4008.0,0.52,2069.0
true,4.7,1,entire_home,2023-05-01,19584.0,16,15,25459.0,0.52,13140.0
true,4.8,1,entire_home,2025-01-01,2994.0,16,15,3892.0,0.52,2009.0
true,4.6,1,entire_home,2021-05-01,13370.0,16,15,17381.0,0.52,8971.0
true,4.9,1,entire_home,2024-12-01,14639.0,16,15,19031.0,0.52,9822.0
true,4.5,1,entire_home,2021-12-01,3201.0,16,15,4161.0,0.52,2148.0
true,5.0,1,entire_home,2026-01-01,4849.0,16,15,6304.0,0.52,3254.0
true,4.6,1,private_room,2022-10-01,733.0,16,15,953.0,0.52,492.0
true,4.6,1,private_room,2024-08-01,1069.0,16,15,1390.0,0.52,717.0
true,4.9,1,entire_home,2024-01-01,2305.0,16,15,2997.0,0.52,1547.0
true,4.4,1,private_room,2022-08-01,720.0,16,15,936.0,0.52,483.0
true,4.1,1,private_room,2024-07-01,2564.0,16,15,3333.0,0.52,1720.0
true,4.9,1,private_room,2025-01-01,892.0,16,15,1160.0,0.52,599.0
true,4.9,1,private_room,2025-03-01,911.0,16,15,1184.0,0.52,611.0
true,4.8,1,entire_home,2022-10-01,1994.0,16,15,2592.0,0.52,1338.0
true,3.7,1,private_room,2022-07-01,1839.0,16,15,2391.0,0.52,1234.0
true,5.0,1,entire_home,2025-01-01,6127.0,16,15,7965.0,0.52,4111.0
true,4.8,1,entire_home,2024-10-01,11738.0,16,15,15259.0,0.52,7876.0
true,5.0,1,entire_home,2024-12-01,14909.0,16,15,19382.0,0.52,10003.0
true,5.0,1,entire_home,2024-12-01,3738.0,16,15,4859.0,0.52,2508.0
true,3.3,1,entire_home,2025-01-01,1269.0,16,15,1650.0,0.52,851.0
true,4.9,1,private_room,2025-08-01,1369.0,16,15,1780.0,0.52,919.0
true,4.7,1,private_room,2022-01-01,408.0,16,15,530.0,0.52,274.0
true,4.7,1,private_room,2022-05-01,517.0,16,15,672.0,0.52,347.0
true,4.7,1,private_room,2023-07-01,789.0,16,15,1026.0,0.52,529.0
true,4.7,1,private_room,2023-08-01,665.0,16,15,865.0,0.52,446.0
true,4.7,1,private_room,2025-07-01,940.0,16,15,1222.0,0.52,631.0
true,5.0,1,private_room,2023-12-01,780.0,16,15,1014.0,0.52,523.0
true,5.0,1,private_room,2025-10-01,932.0,16,15,1212.0,0.52,625.0
true,4.5,1,private_room,2024-12-01,1041.0,16,15,1353.0,0.52,698.0
true,5.0,1,entire_home,2022-08-01,2225.0,16,15,2893.0,0.52,1493.0
true,4.3,1,entire_home,2025-12-01,6845.0,16,15,8899.0,0.52,4593.0
true,5.0,1,private_room,2023-08-01,2978.0,16,15,3871.0,0.52,1998.0
true,5.0,1,private_room,2024-08-01,2294.0,16,15,2982.0,0.52,1539.0
true,4.7,1,entire_home,2024-07-01,5029.0,16,15,6538.0,0.52,3374.0
true,4.7,1,entire_home,2024-08-01,4497.0,16,15,5846.0,0.52,3017.0
true,4.9,1,entire_home,2024-07-01,2801.0,16,15,3641.0,0.52,1879.0
true,4.8,1,private_room,2025-01-01,1640.0,16,15,2132.0,0.52,1100.0
true,4.5,1,entire_home,2021-05-01,1838.0,16,15,2389.0,0.52,1233.0
true,4.8,1,entire_home,2023-01-01,2277.0,16,15,2960.0,0.52,1528.0
true,4.3,1,private_room,2024-03-01,855.0,16,15,1112.0,0.52,574.0
true,4.9,1,entire_home,2024-07-01,6402.0,16,15,8323.0,0.52,4296.0
true,5.0,1,entire_home,2024-08-01,3593.0,16,15,4671.0,0.52,2411.0
true,4.0,1,private_room,2024-12-01,1119.0,16,15,1455.0,0.52,751.0
true,4.5,1,entire_home,2021-03-01,2626.0,16,15,3414.0,0.52,1762.0
true,4.5,1,entire_home,2023-03-01,3261.0,16,15,4239.0,0.52,2188.0
true,4.2,1,entire_home,2025-05-01,5142.0,16,15,6685.0,0.52,3450.0
true,4.5,1,entire_home,2024-08-01,3235.0,16,15,4206.0,0.52,2171.0
true,4.6,1,entire_home,2022-12-01,1813.0,16,15,2357.0,0.52,1216.0
